Song_ID,Artist,Genre,Popularity,Duration_ms,Tempo,Energy,Danceability,Album
Song_9347,Kendrick Lamar,Indie,70,209299,192.1908304,0.1458281698,0.5652714768,1989
Song_9595,Lady Gaga,Folk,41,231431,112.8429891,0.3957065807,0.132191324,Divide
Song_9678,The Weeknd,R&B,29,161100,151.7856075,0.3393694484,0.6526739025,"When We All Fall Asleep, Where Do We Go?"
Song_1554,Imagine Dragons,Electronic,61,287269,105.9062078,0.9360778744,0.2732660886,After Hours
Song_2695,Imagine Dragons,Indie,83,284252,173.7117258,0.7710932719,0.3901530274,Hollywood's Bleeding
Song_2872,Imagine Dragons,Rock,59,217045,121.0603816,0.4797094712,0.3020035013,Lemonade
Song_8124,Coldplay,Hip-hop,44,277098,136.5569026,0.7867970791,0.02958944563,"Thank U, Next"
Song_602,Shawn Mendes,Hip-hop,53,249780,105.9871546,0.681495764,0.7390993262,"Thank U, Next"
Song_1340,Taylor Swift,R&B,20,267524,106.2137188,0.2943105256,0.3215459556,Hollywood's Bleeding
Song_1780,The Weeknd,Reggae,24,246632,100.4511524,0.8821086822,0.7333235341,"When We All Fall Asleep, Where Do We Go?"
Song_2344,Adele,Electronic,42,228170,64.61355913,0.9126820721,0.116984167,1989
Song_2404,Adele,Folk,28,161428,62.65696217,0.6777329938,0.313552953,the bottom
Song_3217,Taylor Swift,Hip-hop,38,189255,190.6321508,0.4338856648,0.673017748,"Thank U, Next"
Song_3448,gracie abrams,Pop,37,157662,142.8002566,0.5973135982,0.7354928228,the bottom
Song_3653,Sia,Hip-hop,69,170484,106.4436615,0.1270487617,0.7924461552,1989
Song_5950,Coldplay,Pop,70,267801,75.71463203,0.5868760408,0.3906646625,Divide
Song_7160,Billie Eilish,Hip-hop,22,193884,193.1581587,0.6331116904,0.3865251708,Lemonade
Song_7166,Coldplay,R&B,1,166442,108.394974,0.5851386706,0.2627799759,Purpose
Song_7272,Shawn Mendes,Electronic,28,210014,186.0351622,0.3106199251,0.5500378282,Chromatica
Song_7619,Beyoncé,R&B,67,297612,121.0576044,0.7313312606,0.09429030781,Chromatica
Song_8260,Shawn Mendes,R&B,61,290552,154.8150784,0.3261291436,0.9140212211,"Thank U, Next"
Song_8720,Adele,R&B,14,279355,177.4537532,0.9646381765,0.5291139222,Chromatica
Song_648,Beyoncé,Country,19,156477,85.28313059,0.598215866,0.7452370284,After Hours
Song_1016,Post Malone,Pop,88,188258,139.327176,0.1665689674,0.5646252732,1989
Song_1595,Ariana Grande,R&B,79,272177,152.2435356,0.3288436847,0.1554856758,After Hours
Song_1799,Drake,Folk,66,299681,197.3837874,0.08052954637,0.5004254002,Scorpion
Song_3608,Taylor Swift,Rock,10,294010,168.8865774,0.6772876416,0.05300195113,the bottom
Song_6430,Kendrick Lamar,Jazz,36,255160,151.8764193,0.4770955374,0.9839906419,Purpose
Song_7197,Bruno Mars,Electronic,93,195521,89.92436125,0.9762357983,0.8333381235,After Hours
Song_7807,Drake,Electronic,56,154055,175.5841145,0.687394036,0.2274004854,Divide
Song_8365,Drake,Indie,24,204979,63.17822321,0.5103804706,0.7697616752,Purpose
Song_263,The Weeknd,Pop,34,251016,120.3494495,0.877888526,0.1530901902,After Hours
Song_275,Rihanna,Jazz,6,161094,102.4112887,0.3282710391,0.8400500301,"Thank U, Next"
Song_298,Lady Gaga,Pop,30,289789,82.97711729,0.6430233353,0.4019410912,Hollywood's Bleeding
Song_402,Billie Eilish,R&B,81,279534,185.7877082,0.4879544684,0.5280827112,Hollywood's Bleeding
Song_1612,Bruno Mars,Rock,24,208279,171.7785003,0.6032883641,0.1398573171,"Thank U, Next"
Song_1937,Drake,Reggae,16,167380,55.43443398,0.2000783842,0.965152532,1989
Song_3326,Drake,Jazz,54,154787,73.91661897,0.07223617916,0.663739471,Scorpion
Song_3444,Bruno Mars,Electronic,93,220710,104.00969,0.9391952946,0.6530225303,"Thank U, Next"
Song_5219,Lady Gaga,Pop,31,182957,155.5242642,0.2126825982,0.4330157688,Scorpion
Song_5619,Beyoncé,Folk,57,244399,162.8596005,0.1300613356,0.8160514826,Divide
Song_7212,The Weeknd,Indie,52,288129,193.0930062,0.4573928514,0.1340932833,Scorpion
Song_9030,Bruno Mars,Indie,22,247309,162.6305926,0.8236445678,0.3668031366,After Hours
Song_9219,Bruno Mars,Country,24,260702,122.6957003,0.2436931413,0.06163146043,Scorpion
Song_9308,Post Malone,Indie,56,204057,53.19112466,0.3354255164,0.254520617,After Hours
Song_9401,The Weeknd,Reggae,9,245165,194.7483909,0.4255733966,0.210251732,Scorpion
Song_1221,Imagine Dragons,Pop,80,239817,171.8902584,0.0229959165,0.4851639408,Chromatica
Song_3244,Shawn Mendes,Pop,63,223114,65.01028035,0.3503989161,0.5728576657,Chromatica
Song_3678,Post Malone,Jazz,30,264209,93.77197039,0.260635306,0.2978576611,the bottom
Song_4151,Rihanna,R&B,61,248533,53.52342892,0.1534777153,0.3143208027,"Thank U, Next"
Song_6067,Shawn Mendes,Indie,55,211201,125.8358941,0.9443243832,0.272116144,1989
Song_6632,Sia,Reggae,98,266849,64.68945752,0.822547105,0.1311063006,"When We All Fall Asleep, Where Do We Go?"
Song_7102,gracie abrams,Folk,51,226393,181.4437398,0.4275030287,0.9614808489,Hollywood's Bleeding
Song_2875,Sia,Folk,17,230304,116.380217,0.7283392185,0.05785383756,After Hours
Song_3225,Billie Eilish,Electronic,72,157387,185.6247632,0.8229987958,0.9979291267,the bottom
Song_3931,Lady Gaga,Jazz,55,267958,191.5181984,0.6420200746,0.7801807213,Lemonade
Song_3947,Ed Sheeran,Country,65,199087,161.016174,0.2370420151,0.8806254685,Purpose
Song_5866,Sam Smith,R&B,26,168300,155.4172077,0.9343331918,0.3960301841,After Hours
Song_7050,Billie Eilish,Electronic,76,271490,125.1896286,0.7898323148,0.5660065293,Purpose
Song_9101,gracie abrams,Hip-hop,34,207516,162.7531788,0.5765858479,0.6666357055,the bottom
Song_123,gracie abrams,Jazz,8,238212,61.43658139,0.434953344,0.2929144253,"Thank U, Next"
Song_1249,Shawn Mendes,Electronic,92,292498,136.225497,0.3561103787,0.4674549699,After Hours
Song_3074,Imagine Dragons,Indie,13,151118,114.2478615,0.4107836398,0.237767844,Lemonade
Song_3528,Taylor Swift,Country,70,212581,164.2942187,0.172542718,0.3908222885,Lemonade
Song_3556,Rihanna,Folk,56,258835,182.9883751,0.9517145446,0.7418356045,1989
Song_5057,Lady Gaga,Jazz,31,198639,65.45574137,0.006511983972,0.370060465,After Hours
Song_5718,gracie abrams,Hip-hop,1,208960,197.4428766,0.2854464368,0.1382064683,Hollywood's Bleeding
Song_8159,Lady Gaga,Jazz,69,289188,130.3247469,0.5493864875,0.9716190731,After Hours
Song_8285,Imagine Dragons,Pop,5,195609,182.016058,0.5432909825,0.5579855483,"Thank U, Next"
Song_9059,Post Malone,Country,14,260636,160.9310211,0.5220668656,0.1762560169,the bottom
Song_9746,Ed Sheeran,Jazz,70,270548,151.7889235,0.1219450236,0.2647936121,"When We All Fall Asleep, Where Do We Go?"
Song_256,Kendrick Lamar,Country,2,233801,59.15431681,0.5783514674,0.2470305948,Chromatica
Song_810,Taylor Swift,Folk,50,228803,77.4815314,0.9701573356,0.7056439074,Scorpion
Song_1563,Lady Gaga,Jazz,29,293082,196.961184,0.3349698869,0.01492234803,the bottom
Song_5353,Billie Eilish,Electronic,28,219917,79.50039305,0.9253357146,0.05927316822,Lemonade
Song_5775,Sia,Reggae,30,177857,124.9815704,0.9876544731,0.7704663763,"When We All Fall Asleep, Where Do We Go?"
Song_8007,Ariana Grande,Hip-hop,88,188519,110.7535717,0.5244986132,0.3017270593,"Thank U, Next"
Song_8253,Drake,Rock,97,240536,111.2625162,0.1890318208,0.3503096953,1989
Song_631,Adele,Jazz,88,298406,156.0672574,0.6275641804,0.4790283528,"When We All Fall Asleep, Where Do We Go?"
Song_1101,Shawn Mendes,Indie,76,166512,143.1531283,0.3250838663,0.4972063233,"When We All Fall Asleep, Where Do We Go?"
Song_1961,Billie Eilish,Indie,28,217904,198.342631,0.8693744632,0.07614883215,1989
Song_3222,Billie Eilish,Jazz,57,217410,196.8124013,0.8153491362,0.5019222442,"When We All Fall Asleep, Where Do We Go?"
Song_7410,The Weeknd,R&B,46,254973,167.4134403,0.8768787053,0.4331636306,Purpose
Song_8961,Post Malone,Pop,40,207535,131.8257612,0.2778742221,0.7801162461,Purpose
Song_9248,Taylor Swift,Pop,45,283184,130.4090449,0.4375250504,0.2843692508,the bottom
Song_451,Sam Smith,Electronic,82,186790,53.03855345,0.1425542987,0.9200173684,Scorpion
Song_3652,Justin Bieber,Folk,85,186539,161.0030013,0.4560896199,0.08594358414,"Thank U, Next"
Song_5962,Sam Smith,R&B,40,201752,77.63352608,0.3880683296,0.3433977166,Purpose
Song_6055,Kanye West,Hip-hop,41,154396,117.5393912,0.6753076266,0.5118131983,Purpose
Song_7454,Shawn Mendes,R&B,85,234000,163.4628236,0.3780960679,0.02091312318,Purpose
Song_8081,Rihanna,Rock,31,218072,62.9329412,0.1478425458,0.1475366259,1989
Song_8946,Rihanna,Hip-hop,52,155052,97.63615756,0.4536095335,0.4977403156,Divide
Song_9268,Sia,Indie,70,271434,147.7992249,0.2203664919,0.8754148052,After Hours
Song_167,Bruno Mars,Jazz,9,224361,65.30487056,0.5791307537,0.7738004501,the bottom
Song_187,Imagine Dragons,Hip-hop,6,265241,168.9070003,0.972667354,0.5416460509,"Thank U, Next"
Song_610,Sam Smith,Country,69,154609,102.0577259,0.9929521908,0.677873632,Chromatica
Song_1072,Taylor Swift,Reggae,47,163909,56.40654749,0.3449395037,0.4935285343,After Hours
Song_2621,Justin Bieber,Electronic,28,186265,50.62417988,0.3221189988,0.03031615099,"When We All Fall Asleep, Where Do We Go?"
Song_3424,gracie abrams,Electronic,8,242827,74.5874081,0.2597064678,0.9198512086,Lemonade
Song_3532,Rihanna,R&B,6,216037,136.9463076,0.02732541918,0.8531300939,"When We All Fall Asleep, Where Do We Go?"
Song_6517,Post Malone,Electronic,15,255779,65.6719823,0.8506473713,0.05797887277,Scorpion
Song_6893,Sia,Reggae,72,159496,188.6194389,0.49406601,0.8229266239,1989
Song_529,Beyoncé,Pop,78,262913,144.8608192,0.3168007229,0.7331767519,Purpose
Song_613,Rihanna,Country,23,182499,134.5531743,0.599169469,0.5603337796,"When We All Fall Asleep, Where Do We Go?"
Song_2824,Ariana Grande,Folk,13,289446,87.72879731,0.8014730516,0.3723907297,"When We All Fall Asleep, Where Do We Go?"
Song_5286,Drake,Jazz,94,223636,193.3327175,0.7056823836,0.5529405143,Scorpion
Song_5886,Adele,Folk,20,153516,198.9720851,0.6242830557,0.79116646,Hollywood's Bleeding
Song_6558,Imagine Dragons,Rock,43,244449,113.9435397,0.8808460434,0.7692104267,1989
Song_6937,Coldplay,R&B,7,292521,110.6913142,0.5893406254,0.2101806841,1989
Song_8311,Sia,Pop,74,159790,119.2137473,0.6585113999,0.4314239498,Lemonade
Song_8713,Justin Bieber,Reggae,58,171889,194.5182747,0.3801556932,0.4513280835,After Hours
Song_8869,Billie Eilish,Jazz,42,208876,105.4744277,0.2358198753,0.6820039787,"When We All Fall Asleep, Where Do We Go?"
Song_8905,Sia,Indie,21,235428,161.1494939,0.9101154719,0.4117081652,Purpose
Song_8913,Imagine Dragons,Folk,83,242282,58.36977213,0.4062576894,0.9419995814,After Hours
Song_9161,Billie Eilish,Country,70,254437,166.9729021,0.1411340908,0.2765471096,"When We All Fall Asleep, Where Do We Go?"
Song_1803,gracie abrams,Electronic,55,191739,165.163347,0.02170300833,0.2697856753,Divide
Song_3167,Beyoncé,Folk,46,285558,54.44627883,0.8952227624,0.09420563088,"Thank U, Next"
Song_3980,Post Malone,Indie,19,282911,117.5232815,0.0500273673,0.7797026769,Purpose
Song_4552,Imagine Dragons,Electronic,49,236288,104.1300259,0.4656810281,0.6247145091,Purpose
Song_4789,Justin Bieber,Rock,79,193801,154.7596154,0.9061453543,0.7707282714,the bottom
Song_438,gracie abrams,Folk,11,299438,58.58212223,0.8959205182,0.4540599418,1989
Song_3148,The Weeknd,Folk,68,238439,97.24206475,0.9741591945,0.2850222028,"When We All Fall Asleep, Where Do We Go?"
Song_5732,Beyoncé,Pop,34,216770,82.20005804,0.5902631956,0.7638920561,Chromatica
Song_6736,Imagine Dragons,Hip-hop,68,193730,170.950437,0.9088309954,0.4498955676,Divide
Song_7173,Imagine Dragons,Electronic,76,150813,182.1344282,0.1103761408,0.6090101703,After Hours
Song_7324,Shawn Mendes,Electronic,65,231913,131.2530634,0.9176220841,0.1130384664,the bottom
Song_7345,Post Malone,Indie,7,259421,72.78835175,0.08826947442,0.1563133625,"Thank U, Next"
Song_8579,Kendrick Lamar,Indie,98,258385,169.2288992,0.3045566222,0.04552014858,Divide
Song_13,Ed Sheeran,Indie,36,174950,73.16211283,0.1052840733,0.09556143337,the bottom
Song_4592,Sam Smith,Hip-hop,15,280485,99.37940534,0.1541368439,0.6610669724,Chromatica
Song_6320,Billie Eilish,Country,8,183229,88.01952101,0.6608031106,0.01817798563,"When We All Fall Asleep, Where Do We Go?"
Song_9984,Bruno Mars,Rock,98,286300,115.4234915,0.3943315697,0.6505776891,"When We All Fall Asleep, Where Do We Go?"
Song_5,Drake,Jazz,7,184338,119.6166399,0.9388795613,0.8885142348,the bottom
Song_118,Drake,Country,89,180842,197.1724485,0.8853842023,0.2024380721,Lemonade
Song_1527,Lady Gaga,R&B,31,177492,137.038349,0.330919828,0.6239740029,Scorpion
Song_1711,Beyoncé,Rock,46,280469,87.5513943,0.7226485531,0.7308156173,Purpose
Song_1778,Ariana Grande,Hip-hop,16,286963,112.6644046,0.1775128006,0.940632218,the bottom
Song_2917,Imagine Dragons,Pop,16,248583,57.82704035,0.9805741879,0.6133520417,Scorpion
Song_3026,Coldplay,Pop,29,293565,158.4878001,0.1852076377,0.3776603034,1989
Song_3322,gracie abrams,Rock,66,205787,193.4553865,0.853627484,0.4196962459,"Thank U, Next"
Song_3751,Kendrick Lamar,Jazz,28,253663,144.0769804,0.9922242375,0.9894045495,Scorpion
Song_4183,Post Malone,Pop,9,242374,73.46816817,0.06329948629,0.0396896313,After Hours
Song_6200,Billie Eilish,Pop,80,188593,61.64656877,0.6507078428,0.3152290166,Chromatica
Song_6244,Beyoncé,Rock,86,150676,125.3448104,0.1687312396,0.4243753942,Scorpion
Song_6538,Sam Smith,Jazz,69,275268,113.4562635,0.007622982092,0.9833913581,the bottom
Song_7149,Drake,Country,50,233979,172.9389077,0.3737952812,0.400066645,"When We All Fall Asleep, Where Do We Go?"
Song_9990,Bruno Mars,Country,48,250225,192.7147754,0.4892908029,0.6439827844,Lemonade
Song_2339,Coldplay,Country,66,178424,73.44611583,0.665668912,0.4432279218,1989
Song_2501,Justin Bieber,Pop,47,206087,76.2512346,0.3031347831,0.1089621985,the bottom
Song_2503,Taylor Swift,Country,76,162021,87.4071314,0.5055402525,0.5363435657,the bottom
Song_3353,Ariana Grande,Jazz,44,283867,85.67508425,0.3385801497,0.3039560482,Hollywood's Bleeding
Song_3530,Billie Eilish,Reggae,75,155602,68.5955916,0.4716505314,0.3193931738,Chromatica
Song_4507,Coldplay,Jazz,35,235687,159.3952894,0.3621039131,0.8161530495,Scorpion
Song_4861,Drake,Country,34,192861,187.754548,0.9972419967,0.2264459037,Divide
Song_5902,Rihanna,Rock,37,197946,135.9587597,0.185704747,0.2085435288,"When We All Fall Asleep, Where Do We Go?"
Song_6208,Kanye West,R&B,21,272086,100.066357,0.1645999498,0.5117236833,1989
Song_390,Ed Sheeran,Country,75,194305,170.8744378,0.9016333987,0.1114489227,"Thank U, Next"
Song_1291,Bruno Mars,Reggae,53,198046,129.7614668,0.9610074894,0.5353065633,Lemonade
Song_2221,gracie abrams,Folk,32,251801,62.38873945,0.8407795608,0.5261453296,"When We All Fall Asleep, Where Do We Go?"
Song_2696,Bruno Mars,Pop,77,211924,159.8892436,0.8184604386,0.3388104093,"When We All Fall Asleep, Where Do We Go?"
Song_3901,Adele,Folk,57,276716,139.4497357,0.2629326054,0.7732032658,Scorpion
Song_4447,Imagine Dragons,Jazz,80,215250,59.95574091,0.3339215919,0.5337731028,Scorpion
Song_5121,Adele,Indie,49,173841,86.23763587,0.5956114658,0.5782621843,the bottom
Song_7322,Shawn Mendes,Country,87,172975,194.7899182,0.9978279943,0.663596933,After Hours
Song_9855,Coldplay,Hip-hop,91,193590,104.4919883,0.6582621636,0.9194574668,Lemonade
Song_904,Imagine Dragons,Rock,12,159130,94.94009991,0.3655931636,0.2392936864,"Thank U, Next"
Song_1749,Kendrick Lamar,Electronic,76,175035,132.0863792,0.01132517106,0.8241518433,the bottom
Song_1988,Sia,Rock,49,272063,187.3768809,0.03668245419,0.5899868489,Divide
Song_2310,Sia,Hip-hop,30,183856,84.81719227,0.6922059208,0.1832949492,Chromatica
Song_4040,Kanye West,Folk,78,151009,99.88406532,0.727029878,0.1683229184,Scorpion
Song_6635,Post Malone,Pop,69,155577,61.75249031,0.1834274771,0.149619448,"Thank U, Next"
Song_6996,Ed Sheeran,Electronic,20,233779,174.625629,0.903603339,0.665518919,Divide
Song_7624,Beyoncé,Rock,36,194115,119.9780793,0.4250940184,0.9068766633,After Hours
Song_7985,Kendrick Lamar,Country,92,256480,88.76508632,0.9833567074,0.02010477387,the bottom
Song_8449,Kanye West,Pop,57,151863,189.4885009,0.2612395753,0.4285894265,"Thank U, Next"
Song_9130,Rihanna,Folk,37,192117,137.945122,0.5153838156,0.6941187838,Lemonade
Song_9658,gracie abrams,Indie,1,288077,133.0660776,0.188001217,0.767165823,Divide
Song_133,Rihanna,Rock,89,262885,184.9925874,0.700873289,0.2364514088,"Thank U, Next"
Song_2482,Lady Gaga,Indie,10,256888,96.7077414,0.6816379237,0.9308505589,"Thank U, Next"
Song_3076,Ariana Grande,Rock,21,171881,174.3311274,0.04613496395,0.1073471725,Scorpion
Song_3712,Ed Sheeran,Country,39,248108,55.11223756,0.8476658618,0.5779063828,Scorpion
Song_4332,Sia,R&B,59,238912,157.0565117,0.4199443502,0.7563008625,1989
Song_4608,Sia,Rock,33,183531,129.6668961,0.6399918973,0.7019840752,After Hours
Song_5832,Drake,Indie,39,244313,80.26014968,0.5474877868,0.4221412345,Hollywood's Bleeding
Song_7211,Ed Sheeran,Reggae,27,248106,65.26676716,0.08847645109,0.7423224938,Purpose
Song_7881,Adele,Country,11,213052,61.54265284,0.2578030606,0.2614545323,Scorpion
Song_8238,Kendrick Lamar,Electronic,42,163552,117.0509114,0.2415904041,0.5255761658,Chromatica
Song_8439,Coldplay,Rock,75,169156,89.2375465,0.4736575316,0.7741513618,After Hours
Song_8755,Justin Bieber,Reggae,5,290756,67.37494115,0.8478008925,0.004681450342,After Hours
Song_8802,Kanye West,Rock,82,217411,167.7833869,0.9054967868,0.7387913822,Lemonade
Song_1555,Imagine Dragons,Electronic,23,179816,182.8688077,0.2507345197,0.4093514907,Chromatica
Song_2044,Kendrick Lamar,R&B,60,266368,58.93422309,0.5229366586,0.1588915052,After Hours
Song_2209,Ed Sheeran,Pop,63,219490,138.0870879,0.4217688489,0.7561223617,Scorpion
Song_6412,Adele,Rock,78,232323,121.9624917,0.03553776758,0.1332538006,"When We All Fall Asleep, Where Do We Go?"
Song_7913,Coldplay,Hip-hop,31,194090,74.72652344,0.8066332334,0.3229955488,Chromatica
Song_9676,Lady Gaga,Reggae,75,198706,146.1215306,0.06172706134,0.9246113832,Chromatica
Song_4598,Post Malone,Pop,46,252191,100.7332631,0.2187545521,0.3757436093,"Thank U, Next"
Song_5116,Kanye West,Jazz,47,252862,81.20152228,0.1590175234,0.6000511285,"Thank U, Next"
Song_6783,Rihanna,Country,57,287690,193.0855559,0.8079491041,0.9914940992,Hollywood's Bleeding
Song_8619,Justin Bieber,Pop,29,229437,91.44379135,0.8739323738,0.8414764372,Divide
Song_146,Beyoncé,Reggae,40,155260,80.25809663,0.03840105151,0.1384206559,Divide
Song_662,The Weeknd,Hip-hop,32,240414,186.7932328,0.2428074294,0.8749040514,Lemonade
Song_774,The Weeknd,Folk,10,229917,68.03491432,0.3488971411,0.1844066303,Lemonade
Song_850,Rihanna,Country,85,205707,80.11207564,0.4971211866,0.7116526869,Scorpion
Song_1533,Beyoncé,R&B,59,212584,184.4212537,0.9992538119,0.6693962253,"When We All Fall Asleep, Where Do We Go?"
Song_2384,The Weeknd,R&B,27,224145,196.1914285,0.03848246273,0.5112731511,1989
Song_2441,Justin Bieber,Pop,34,280234,116.5288871,0.672591517,0.9082613643,Scorpion
Song_2561,Drake,Hip-hop,81,166491,72.16417497,0.3808763576,0.03963592518,Purpose
Song_4692,Drake,Rock,60,230194,155.146942,0.08306482833,0.6602360632,1989
Song_5129,Kendrick Lamar,Jazz,87,222478,141.1356515,0.3458667634,0.6397439644,Purpose
Song_8227,Post Malone,Jazz,43,203530,67.13590504,0.1972142892,0.4153134975,1989
Song_8256,Kendrick Lamar,Jazz,93,274813,165.0968097,0.4118796822,0.8740083611,"Thank U, Next"
Song_9856,Ariana Grande,R&B,22,296516,156.251569,0.6898046101,0.580218127,Purpose
Song_740,The Weeknd,Folk,6,263673,174.0386948,0.4963794814,0.3914427612,After Hours
Song_1111,Taylor Swift,Indie,89,159902,150.1645143,0.5770908177,0.6024893899,After Hours
Song_1378,Taylor Swift,Pop,14,237328,194.1113563,0.7449754232,0.6120203323,Lemonade
Song_2090,Shawn Mendes,Pop,7,264784,81.84704432,0.0008582978764,0.5192424991,"When We All Fall Asleep, Where Do We Go?"
Song_3824,gracie abrams,Reggae,3,168758,157.9276931,0.1304334857,0.2643706013,1989
Song_5037,Bruno Mars,Pop,49,272060,189.4099973,0.9331921091,0.8140503048,"When We All Fall Asleep, Where Do We Go?"
Song_5559,The Weeknd,Country,58,236178,50.27832231,0.3297030204,0.6012848057,Lemonade
Song_7064,Adele,Indie,39,171548,125.3950613,0.7647771243,0.3079091949,Chromatica
Song_8509,The Weeknd,Rock,46,299004,166.1170901,0.976759778,0.05926418852,Hollywood's Bleeding
Song_8996,Sam Smith,Reggae,16,175382,191.3551236,0.4531948067,0.7417524555,Chromatica
Song_225,Justin Bieber,Hip-hop,60,267494,138.1447186,0.1458694745,0.2453564986,Lemonade
Song_401,gracie abrams,Folk,37,210032,73.23351091,0.71285761,0.5021136121,After Hours
Song_844,Imagine Dragons,Indie,71,205623,54.02424025,0.007362128984,0.1594330488,Purpose
Song_3916,Billie Eilish,Hip-hop,74,182900,199.6080755,0.7509203557,0.6616875557,Purpose
Song_6769,Kendrick Lamar,Hip-hop,61,227407,139.2914503,0.132543585,0.732860298,Lemonade
Song_9014,Beyoncé,Electronic,14,211614,171.5959002,0.4028184611,0.805612699,Hollywood's Bleeding
Song_2133,Rihanna,Country,69,154011,148.9738576,0.3499456262,0.2518253567,"Thank U, Next"
Song_2470,Post Malone,Rock,4,290166,127.3876712,0.4718527578,0.8659528574,Chromatica
Song_3873,Lady Gaga,Hip-hop,37,212931,51.09217838,0.7421889696,0.7418355966,the bottom
Song_4344,Ed Sheeran,Folk,63,258775,51.92033814,0.7596339041,0.369968117,"When We All Fall Asleep, Where Do We Go?"
Song_8498,Justin Bieber,Indie,12,237030,199.442932,0.5680476985,0.8095932638,Chromatica
Song_8597,Ed Sheeran,Reggae,7,219467,80.20493798,0.8759133677,0.4044723513,"Thank U, Next"
Song_9625,Kanye West,Rock,87,272635,108.0245102,0.6690491828,0.7322766781,1989
Song_9809,Ed Sheeran,Rock,67,240614,121.1048991,0.6671957062,0.4675059481,Hollywood's Bleeding
Song_730,Bruno Mars,Rock,15,179913,128.00246,0.3626835344,0.05122798397,"When We All Fall Asleep, Where Do We Go?"
Song_4791,Ed Sheeran,R&B,38,237421,188.6364039,0.2423604443,0.1199898995,Divide
Song_5493,Lady Gaga,Reggae,70,175700,74.45183839,0.7330920038,0.5229782833,Divide
Song_6281,Ariana Grande,Indie,33,158274,134.6728185,0.3181495818,0.3557990171,Chromatica
Song_586,Ariana Grande,Country,94,197270,77.50712375,0.9767038112,0.1108232533,Purpose
Song_3364,The Weeknd,Reggae,24,259388,179.9134205,0.7164855199,0.2284955442,Chromatica
Song_6368,Sia,Electronic,55,179779,146.3676967,0.5836445761,0.1883887609,"Thank U, Next"
Song_6741,Bruno Mars,Folk,25,194525,160.1686861,0.8416792971,0.8953463315,the bottom
Song_7224,Post Malone,Indie,72,279756,79.53923797,0.6916959362,0.9213528866,Scorpion
Song_7450,Ariana Grande,R&B,47,288507,155.1025798,0.1098309728,0.8228966112,Chromatica
Song_7612,Lady Gaga,Folk,98,275046,164.9945432,0.4578722148,0.8854404385,Chromatica
Song_8280,Sam Smith,Indie,52,276922,114.7134511,0.06984879581,0.02671227839,1989
Song_8581,Shawn Mendes,Rock,70,266562,118.7129523,0.01827703621,0.8595485869,1989
Song_9601,Coldplay,Folk,14,230228,73.43377706,0.7479607932,0.5591578885,"When We All Fall Asleep, Where Do We Go?"
Song_1143,Ariana Grande,Folk,91,191170,148.833467,0.5214278322,0.8180441218,Lemonade
Song_1896,Bruno Mars,Pop,41,250191,71.27890471,0.5835376459,0.6650779266,Scorpion
Song_1940,Bruno Mars,Jazz,44,151013,66.10242111,0.1642983901,0.1200125937,"When We All Fall Asleep, Where Do We Go?"
Song_2201,Coldplay,R&B,14,234976,135.523252,0.3957163758,0.8832847181,1989
Song_6017,Kendrick Lamar,Hip-hop,87,172492,97.07541159,0.04798836668,0.7615176324,"When We All Fall Asleep, Where Do We Go?"
Song_6198,Shawn Mendes,Rock,85,273960,129.1258418,0.5092694721,0.6211324883,Chromatica
Song_6873,Beyoncé,R&B,66,242341,69.86197587,0.8099455127,0.9205523967,After Hours
Song_7572,Post Malone,Electronic,66,151048,69.4350552,0.1069970973,0.3575596,1989
Song_7772,Kanye West,Electronic,21,195051,170.4530289,0.3622782573,0.430801849,"Thank U, Next"
Song_8633,Coldplay,Rock,20,263697,119.7763012,0.4509328415,0.9439725349,Scorpion
Song_9646,Billie Eilish,Rock,88,189142,56.19037618,0.3644134427,0.9839349853,Chromatica
Song_9696,Beyoncé,Country,45,208296,129.2450493,0.4186857683,0.2732797319,Divide
Song_585,The Weeknd,Rock,94,270658,83.45150715,0.1790331611,0.9723344398,Lemonade
Song_2270,Sam Smith,Electronic,77,257483,126.3149876,0.3074649627,0.1971804226,After Hours
Song_2893,Adele,R&B,18,245764,189.0228328,0.06466183511,0.1899951284,"Thank U, Next"
Song_5004,Shawn Mendes,Electronic,61,278690,69.80463365,0.7617069311,0.1454673616,Scorpion
Song_5019,Post Malone,Indie,27,264809,175.2405507,0.2338374519,0.4113848979,After Hours
Song_6131,Ed Sheeran,Pop,19,234928,56.17422938,0.82477854,0.346969195,the bottom
Song_7669,gracie abrams,Country,3,269423,149.4323506,0.1436558226,0.8407174918,"Thank U, Next"
Song_579,Drake,Country,61,299883,146.696255,0.3986822788,0.2980731828,Divide
Song_667,Adele,Country,97,160658,68.04333951,0.9603593964,0.72074809,Chromatica
Song_1758,Justin Bieber,Folk,88,173152,87.74418034,0.5945269008,0.7873663587,Lemonade
Song_1857,Taylor Swift,Pop,29,159353,171.6086446,0.4653635939,0.8621814404,Divide
Song_2204,Billie Eilish,Hip-hop,71,208368,141.377884,0.9320562648,0.6269414824,After Hours
Song_3759,Taylor Swift,Rock,47,284959,163.389869,0.02158092545,0.1539611984,Hollywood's Bleeding
Song_4475,Sam Smith,Pop,62,227725,56.53774484,0.673766795,0.4958032267,Lemonade
Song_4955,Ed Sheeran,Pop,10,213525,104.4190632,0.05684456499,0.643520829,Purpose
Song_5798,Taylor Swift,Jazz,28,279129,50.82081613,0.6786904122,0.2669243561,Scorpion
